ISU,GENDER,DATE_BIRTH,ST_YEAR,SEMESTER,DISC_ID,MAIN_PLAN,TYPE_NAME,MARK
9991841865916721921,М,1939,2020/2021,3.0,9782392627161883239,18088832473350900077,Экзамен,4.6875
9991841865916721921,М,1939,2019/2020,3.0,4006312344515509674,12005014290413026222,Экзамен,4.866666666666666
9991841865916721921,М,1939,2020/2021,5.0,8860283440195903779,5328810178737643245,Экзамен,4.714285714285714
9991841865916721921,М,1939,2020/2021,5.0,8860283440195903779,13732214739730995501,Экзамен,4.0
737578378707214081,М,1953,2020/2021,3.0,11780410418462562766,15205345225617148514,Зачет,
737578378707214081,М,1953,2020/2021,3.0,11780410418462562766,10080731777079285074,Зачет,
737578378707214081,М,1953,2020/2021,3.0,11780410418462562766,1959684331878544858,Зачет,
737578378707214081,М,1953,2020/2021,3.0,11780410418462562766,15970149812698605927,Зачет,
737578378707214081,М,1953,2020/2021,3.0,11780410418462562766,2516887713846954209,Зачет,
737578378707214081,М,1953,2020/2021,3.0,11780410418462562766,7966496951094781313,Зачет,
737578378707214081,М,1953,2020/2021,3.0,11780410418462562766,8245777510924300282,Зачет,
737578378707214081,М,1953,2020/2021,3.0,11780410418462562766,3565092471695652870,Зачет,
737578378707214081,М,1953,2020/2021,3.0,11780410418462562766,17612328442276550730,Зачет,
737578378707214081,М,1953,2020/2021,3.0,11780410418462562766,10572588772961100256,Зачет,
737578378707214081,М,1953,2020/2021,3.0,11780410418462562766,13824106672355427888,Зачет,
737578378707214081,М,1953,2019/2020,4.0,4389240870756617591,15803397244579105871,Зачет,
737578378707214081,М,1953,2019/2020,4.0,4389240870756617591,13732214739730995501,Зачет,
737578378707214081,М,1953,2019/2020,4.0,4389240870756617591,2706752985219858469,Зачет,
737578378707214081,М,1953,2019/2020,4.0,4389240870756617591,5328810178737643245,Зачет,
737578378707214081,М,1953,2019/2020,3.0,4389240870756617591,4969477580156330720,Зачет,
737578378707214081,М,1953,2019/2020,3.0,4389240870756617591,4352635255996225715,Зачет,
737578378707214081,М,1953,2019/2020,3.0,4389240870756617591,13019929768422386211,Зачет,
737578378707214081,М,1953,2019/2020,3.0,4389240870756617591,6109444872767872868,Зачет,
737578378707214081,М,1953,2019/2020,3.0,4389240870756617591,1735447964736427415,Зачет,
737578378707214081,М,1953,2019/2020,3.0,4389240870756617591,11601735065314202486,Зачет,
14647797109739461042,М,1964,2018/2019,2.0,6520745124346209467,12612448798936427967,Экзамен,4.0
14647797109739461042,М,1964,2018/2019,2.0,6520745124346209467,10063135663229342125,Экзамен,3.764705882352941
14647797109739461042,М,1964,2018/2019,2.0,6520745124346209467,10681753568606010416,Экзамен,3.2666666666666666
14647797109739461042,М,1964,2018/2019,2.0,6520745124346209467,4618577268246216255,Экзамен,4.032258064516129
14647797109739461042,М,1964,2018/2019,2.0,6520745124346209467,8119954803121849123,Экзамен,4.071428571428571
14647797109739461042,М,1964,2018/2019,2.0,6520745124346209467,877609981233165702,Экзамен,4.276923076923077
14647797109739461042,М,1964,2018/2019,1.0,6520745124346209467,6109444872767872868,Экзамен,4.242105263157895
14647797109739461042,М,1964,2018/2019,1.0,6520745124346209467,11623170453297887849,Экзамен,4.145833333333333
1142444117758455394,Ж,1954,2018/2019,2.0,2933513923691120044,15677186864613149590,Зачет,
1142444117758455394,Ж,1954,2018/2019,2.0,2933513923691120044,877609981233165702,Зачет,
1142444117758455394,Ж,1954,2019/2020,2.0,2933513923691120044,17831658247099493233,Зачет,
16595357789233091683,М,1934,2018/2019,2.0,6363338426196305322,12612448798936427967,Экзамен,4.4
16595357789233091683,М,1934,2018/2019,1.0,6363338426196305322,12612448798936427967,Зачет,
13740252003087403508,М,1962,2020/2021,2.0,15995345565423672793,11537816928867622181,Экзамен,3.0
13740252003087403508,М,1962,2020/2021,2.0,15995345565423672793,7388730471848906305,Экзамен,3.6
13740252003087403508,М,1962,2020/2021,1.0,15995345565423672793,7388730471848906305,Зачет,
13740252003087403508,М,1962,2020/2021,6.0,2602510023723886060,1735447964736427415,Экзамен,4.2
13740252003087403508,М,1962,2020/2021,6.0,4750396962149422806,11623170453297887849,Дифференцированный зачет,3.9047619047619047
7444105627845516012,Ж,1972,2018/2019,1.0,10019954469327324659,13853157285610124152,Экзамен,3.431034482758621
7444105627845516012,Ж,1972,2018/2019,2.0,17190393298741744830,13853157285610124152,Экзамен,3.404255319148936
7444105627845516012,Ж,1972,2019/2020,2.0,15928206039781824216,17612328442276550730,Дифференцированный зачет,3.333333333333333
7444105627845516012,Ж,1972,2020/2021,2.0,15928206039781824216,5283359639739198,Дифференцированный зачет,3.14
7444105627845516012,Ж,1972,2018/2019,1.0,1891257564832756647,13853157285610124152,Зачет,
3536591057520059320,М,1981,2018/2019,1.0,3974502934019510056,12583935990411924420,Экзамен,4.036199095022624
3536591057520059320,М,1981,2018/2019,2.0,899002476525579942,12583935990411924420,Дифференцированный зачет,3.693989071038252
3536591057520059320,М,1981,2018/2019,1.0,899002476525579942,12583935990411924420,Дифференцированный зачет,3.9330143540669855
3536591057520059320,М,1981,2020/2021,2.0,899002476525579942,1374772077571893125,Дифференцированный зачет,3.37125748502994
3536591057520059320,М,1981,2020/2021,1.0,899002476525579942,1374772077571893125,Дифференцированный зачет,3.3768115942028984
3536591057520059320,М,1981,2019/2020,2.0,2182709087296222240,10782470634773039372,Экзамен,3.4510869565217392
3536591057520059320,М,1981,2019/2020,1.0,2182709087296222240,10782470634773039372,Зачет,
3536591057520059320,М,1981,2019/2020,1.0,2182709087296222240,10782470634773039372,Странный зачет,3.75
3536591057520059320,М,1981,2019/2020,4.0,1607124926567219753,12583935990411924420,Дифференцированный зачет,3.4539473684210527
3536591057520059320,М,1981,2019/2020,,1607124926567219753,1486340937557991862,,
3536591057520059320,М,1981,2020/2021,4.0,1607124926567219753,10782470634773039372,Дифференцированный зачет,3.590062111801242
3536591057520059320,М,1981,2019/2020,2.0,11245166578875414649,10782470634773039372,Экзамен,3.7157894736842105
16311269316900167651,Ж,1980,2020/2021,5.0,6041928829242682060,4618577268246216255,Экзамен,4.05
16311269316900167651,Ж,1980,2020/2021,5.0,6041928829242682060,10681753568606010416,Экзамен,3.333333333333333
14306479862430466984,М,1959,2018/2019,2.0,17190393298741744830,16219543663792592790,Экзамен,3.971428571428572
14306479862430466984,М,1959,2019/2020,2.0,15928206039781824216,1959684331878544858,Дифференцированный зачет,3.857142857142857
14306479862430466984,М,1959,2020/2021,2.0,15928206039781824216,8112094304307140942,Дифференцированный зачет,3.866666666666666
14306479862430466984,М,1959,2020/2021,6.0,4135639914800392766,16219543663792592790,Зачет,
14306479862430466984,М,1959,2020/2021,6.0,11782771564827293967,16219543663792592790,Экзамен,3.923076923076923
14306479862430466984,М,1959,2020/2021,5.0,11782771564827293967,16219543663792592790,Зачет,
14306479862430466984,М,1959,2019/2020,3.0,17205460576332440407,16219543663792592790,Зачет,
14306479862430466984,М,1959,2020/2021,3.0,17205460576332440407,1959684331878544858,Зачет,
14306479862430466984,М,1959,2020/2021,3.0,17205460576332440407,17612328442276550730,Зачет,
6350424177645952668,Ж,1959,2019/2020,3.0,5884236079233080635,15820306466107805201,Экзамен,4.03125
6350424177645952668,Ж,1959,2019/2020,3.0,5884236079233080635,4913217172818464925,Экзамен,4.25
6350424177645952668,Ж,1959,2020/2021,3.0,13454004583209794886,12802389387899367182,Экзамен,4.0
6350424177645952668,Ж,1959,2020/2021,3.0,13454004583209794886,2580376221820191753,Экзамен,4.142857142857143
6350424177645952668,Ж,1959,2020/2021,3.0,13454004583209794886,4277008905584954292,Экзамен,4.488888888888889
7472433802336148251,М,1953,2019/2020,2.0,414360622201993003,10782470634773039372,Экзамен,3.6965174129353233
7472433802336148251,М,1953,2018/2019,2.0,8153436735793905987,3081038864116124328,Экзамен,4.0
7472433802336148251,М,1953,2018/2019,1.0,8153436735793905987,3081038864116124328,Экзамен,4.125
7472433802336148251,М,1953,2018/2019,2.0,11130215275216855001,4352635255996225715,Экзамен,3.69375
7472433802336148251,М,1953,2018/2019,1.0,11130215275216855001,4352635255996225715,Экзамен,3.574712643678161
7472433802336148251,М,1953,2018/2019,1.0,11130215275216855001,11623170453297887849,Экзамен,3.6145833333333335
7472433802336148251,М,1953,2018/2019,2.0,12220353181726736273,15820306466107805201,Экзамен,3.8780487804878048
7472433802336148251,М,1953,2018/2019,2.0,12220353181726736273,4913217172818464925,Экзамен,3.727272727272727
7472433802336148251,М,1953,2018/2019,1.0,12220353181726736273,15820306466107805201,Экзамен,3.75
7472433802336148251,М,1953,2018/2019,1.0,12220353181726736273,4913217172818464925,Экзамен,3.857142857142857
17429303811553326975,М,1984,2020/2021,5.0,9091216578705295340,1735447964736427415,Зачет,
17429303811553326975,М,1984,2020/2021,5.0,9091216578705295340,11601735065314202486,Зачет,
15793688765081830518,М,1957,2018/2019,1.0,9196448922906907815,10063135663229342125,Экзамен,4.222222222222222
15793688765081830518,М,1957,2018/2019,1.0,9196448922906907815,3363922121647122056,Экзамен,4.173469387755102
13923381712606305271,М,1950,2018/2019,2.0,8551105337920708005,1735447964736427415,Экзамен,3.8333333333333335
13923381712606305271,М,1950,2018/2019,2.0,8551105337920708005,11601735065314202486,Экзамен,3.731707317073171
13923381712606305271,М,1950,2018/2019,1.0,8551105337920708005,1735447964736427415,Зачет,
13923381712606305271,М,1950,2018/2019,1.0,8551105337920708005,1735447964736427415,Странный зачет,3.0
13923381712606305271,М,1950,2018/2019,1.0,8551105337920708005,11601735065314202486,Зачет,
13923381712606305271,М,1950,2018/2019,1.0,8551105337920708005,11601735065314202486,Странный зачет,4.0
13923381712606305271,М,1950,2019/2020,2.0,8551105337920708005,15497068133959288608,Экзамен,3.8322147651006713
13923381712606305271,М,1950,2019/2020,2.0,8551105337920708005,2516887713846954209,Экзамен,3.8932038834951457
13923381712606305271,М,1950,2019/2020,1.0,8551105337920708005,15497068133959288608,Зачет,
13923381712606305271,М,1950,2019/2020,1.0,8551105337920708005,2516887713846954209,Зачет,
13923381712606305271,М,1950,2019/2020,1.0,8551105337920708005,2516887713846954209,Странный зачет,4.0
13923381712606305271,М,1950,2020/2021,2.0,8551105337920708005,4833027042617058934,Экзамен,3.8072289156626495
13923381712606305271,М,1950,2020/2021,1.0,8551105337920708005,4833027042617058934,Зачет,
13923381712606305271,М,1950,2020/2021,1.0,8551105337920708005,4833027042617058934,Странный зачет,3.0
13923381712606305271,М,1950,2020/2021,6.0,16204906094253804177,11601735065314202486,Экзамен,3.888888888888889
5148425272589466002,М,1937,2020/2021,5.0,2382489182014085269,10063135663229342125,Экзамен,4.5
5148425272589466002,М,1937,2020/2021,5.0,2382489182014085269,8119954803121849123,Экзамен,4.0
5148425272589466002,М,1937,2020/2021,5.0,2382489182014085269,12612448798936427967,Экзамен,4.571428571428571
10754819023165010667,М,1946,2020/2021,6.0,4544250829228983437,10063135663229342125,Зачет,
10754819023165010667,М,1946,2019/2020,3.0,13918121092798179072,13296613252650366679,Экзамен,3.7
10754819023165010667,М,1946,2019/2020,3.0,13918121092798179072,3571631677927574490,Экзамен,3.8125
10754819023165010667,М,1946,2020/2021,3.0,13918121092798179072,15549593930983347116,Экзамен,3.8
10754819023165010667,М,1946,2020/2021,3.0,13918121092798179072,7130526432801337743,Экзамен,4.25
10754819023165010667,М,1946,2020/2021,6.0,9697501396775049755,3363922121647122056,Экзамен,4.0
4434141300271386162,М,1947,2019/2020,2.0,5183341625110730660,17704007319279137892,Зачет,
4434141300271386162,М,1947,2020/2021,2.0,5183341625110730660,17341378711746966940,Зачет,
4434141300271386162,М,1947,2020/2021,1.0,5183341625110730660,17341378711746966940,Зачет,
4434141300271386162,М,1947,2018/2019,1.0,9196448922906907815,8119954803121849123,Экзамен,4.8
4434141300271386162,М,1947,2018/2019,1.0,3759004329435737906,8119954803121849123,Зачет,
2062966379448924043,М,1949,2018/2019,2.0,5524316021478920130,4352635255996225715,Экзамен,3.724137931034482
2062966379448924043,М,1949,2018/2019,1.0,5524316021478920130,4352635255996225715,Зачет,
2062966379448924043,М,1949,2018/2019,1.0,5524316021478920130,4352635255996225715,Странный зачет,4.0
2062966379448924043,М,1949,2019/2020,2.0,5524316021478920130,10572588772961100256,Экзамен,4.129729729729729
2062966379448924043,М,1949,2019/2020,1.0,5524316021478920130,10572588772961100256,Зачет,
2062966379448924043,М,1949,2020/2021,2.0,5524316021478920130,1962974519541865273,Экзамен,4.077922077922078
2062966379448924043,М,1949,2020/2021,1.0,5524316021478920130,1962974519541865273,Зачет,
2062966379448924043,М,1949,2019/2020,2.0,12604722556303751068,7966496951094781313,Экзамен,4.181818181818182
2062966379448924043,М,1949,2019/2020,2.0,12604722556303751068,15205345225617148514,Экзамен,3.9
2062966379448924043,М,1949,2019/2020,1.0,12604722556303751068,7966496951094781313,Зачет,
2062966379448924043,М,1949,2019/2020,1.0,12604722556303751068,15205345225617148514,Зачет,
2062966379448924043,М,1949,2020/2021,2.0,12604722556303751068,15115632378910559073,Экзамен,4.0
2062966379448924043,М,1949,2020/2021,2.0,12604722556303751068,4664712865904477750,Экзамен,4.055555555555555
2062966379448924043,М,1949,2020/2021,1.0,12604722556303751068,15115632378910559073,Зачет,
2062966379448924043,М,1949,2020/2021,1.0,12604722556303751068,4664712865904477750,Зачет,
10974082721437650948,М,1954,2020/2021,5.0,14244765533472457518,16219543663792592790,Экзамен,3.689655172413793
10974082721437650948,М,1954,2020/2021,5.0,14244765533472457518,11623170453297887849,Экзамен,4.111111111111111
